split,file_name,breed_label,breed_name,species_label,species_name,height,width,channels
test,english_cocker_spaniel_75.jpg,12,english_cocker_spaniel,1,Dog,500,375,3
test,american_pit_bull_terrier_201.jpg,2,american_pit_bull_terrier,1,Dog,300,199,3
test,Sphynx_8.jpg,33,Sphynx,0,Cat,410,500,3
test,British_Shorthair_21.jpg,9,British_Shorthair,0,Cat,500,343,3
test,great_pyrenees_9.jpg,15,great_pyrenees,1,Dog,480,377,3
test,german_shorthaired_192.jpg,14,german_shorthaired,1,Dog,333,500,3
test,Persian_268.jpg,23,Persian,0,Cat,235,350,3
test,chihuahua_87.jpg,10,chihuahua,1,Dog,332,500,3
test,pomeranian_41.jpg,24,pomeranian,1,Dog,382,500,3
test,basset_hound_38.jpg,3,basset_hound,1,Dog,500,332,3
test,american_pit_bull_terrier_44.jpg,2,american_pit_bull_terrier,1,Dog,334,500,3
test,japanese_chin_72.jpg,17,japanese_chin,1,Dog,334,500,3
test,great_pyrenees_79.jpg,15,great_pyrenees,1,Dog,484,500,3
test,shiba_inu_90.jpg,31,shiba_inu,1,Dog,500,333,3
test,great_pyrenees_20.jpg,15,great_pyrenees,1,Dog,480,369,3
test,yorkshire_terrier_99.jpg,36,yorkshire_terrier,1,Dog,358,500,3
test,american_bulldog_58.jpg,1,american_bulldog,1,Dog,334,500,3
test,Ragdoll_69.jpg,26,Ragdoll,0,Cat,375,500,3
test,english_cocker_spaniel_200.jpg,12,english_cocker_spaniel,1,Dog,341,500,3
test,chihuahua_196.jpg,10,chihuahua,1,Dog,298,300,3
test,german_shorthaired_82.jpg,14,german_shorthaired,1,Dog,500,210,3
test,Russian_Blue_59.jpg,27,Russian_Blue,0,Cat,333,500,3
test,Russian_Blue_21.jpg,27,Russian_Blue,0,Cat,402,405,3
test,Maine_Coon_87.jpg,20,Maine_Coon,0,Cat,332,500,3
test,beagle_59.jpg,4,beagle,1,Dog,500,334,3
test,basset_hound_200.jpg,3,basset_hound,1,Dog,333,500,3
test,pomeranian_83.jpg,24,pomeranian,1,Dog,500,375,3
test,Maine_Coon_253.jpg,20,Maine_Coon,0,Cat,225,300,3
test,Ragdoll_64.jpg,26,Ragdoll,0,Cat,334,500,3
test,yorkshire_terrier_80.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,boxer_61.jpg,8,boxer,1,Dog,500,375,3
test,japanese_chin_88.jpg,17,japanese_chin,1,Dog,375,500,3
test,yorkshire_terrier_93.jpg,36,yorkshire_terrier,1,Dog,500,282,3
test,beagle_201.jpg,4,beagle,1,Dog,400,500,3
test,basset_hound_33.jpg,3,basset_hound,1,Dog,500,415,3
test,Bombay_67.jpg,7,Bombay,0,Cat,500,375,3
test,havanese_80.jpg,16,havanese,1,Dog,333,500,3
test,miniature_pinscher_35.jpg,21,miniature_pinscher,1,Dog,500,335,3
test,german_shorthaired_59.jpg,14,german_shorthaired,1,Dog,334,500,3
test,yorkshire_terrier_9.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,wheaten_terrier_65.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,pug_36.jpg,25,pug,1,Dog,333,500,3
test,staffordshire_bull_terrier_81.jpg,34,staffordshire_bull_terrier,1,Dog,375,500,3
test,american_bulldog_96.jpg,1,american_bulldog,1,Dog,337,500,3
test,havanese_193.jpg,16,havanese,1,Dog,375,500,3
test,german_shorthaired_191.jpg,14,german_shorthaired,1,Dog,333,500,3
test,yorkshire_terrier_85.jpg,36,yorkshire_terrier,1,Dog,334,500,3
test,Abyssinian_62.jpg,0,Abyssinian,0,Cat,335,500,3
test,havanese_8.jpg,16,havanese,1,Dog,500,400,3
test,japanese_chin_38.jpg,17,japanese_chin,1,Dog,333,500,3
test,keeshond_195.jpg,18,keeshond,1,Dog,432,432,3
test,beagle_2.jpg,4,beagle,1,Dog,332,500,3
test,Sphynx_89.jpg,33,Sphynx,0,Cat,333,500,3
test,beagle_84.jpg,4,beagle,1,Dog,334,500,3
test,miniature_pinscher_54.jpg,21,miniature_pinscher,1,Dog,500,375,3
test,Siamese_237.jpg,32,Siamese,0,Cat,222,300,3
test,pug_193.jpg,25,pug,1,Dog,225,300,3
test,scottish_terrier_61.jpg,30,scottish_terrier,1,Dog,333,500,3
test,Abyssinian_70.jpg,0,Abyssinian,0,Cat,500,335,3
test,german_shorthaired_35.jpg,14,german_shorthaired,1,Dog,448,500,3
test,english_setter_6.jpg,13,english_setter,1,Dog,300,400,3
test,keeshond_68.jpg,18,keeshond,1,Dog,375,500,3
test,english_setter_52.jpg,13,english_setter,1,Dog,333,500,3
test,saint_bernard_2.jpg,28,saint_bernard,1,Dog,375,500,3
test,english_setter_41.jpg,13,english_setter,1,Dog,500,374,3
test,great_pyrenees_42.jpg,15,great_pyrenees,1,Dog,382,500,3
test,japanese_chin_82.jpg,17,japanese_chin,1,Dog,332,500,3
test,newfoundland_70.jpg,22,newfoundland,1,Dog,375,500,3
test,samoyed_61.jpg,29,samoyed,1,Dog,333,500,3
test,pomeranian_42.jpg,24,pomeranian,1,Dog,333,500,3
test,staffordshire_bull_terrier_68.jpg,34,staffordshire_bull_terrier,1,Dog,333,500,3
test,keeshond_84.jpg,18,keeshond,1,Dog,375,500,3
test,Maine_Coon_266.jpg,20,Maine_Coon,0,Cat,425,640,3
test,Siamese_92.jpg,32,Siamese,0,Cat,375,500,3
test,yorkshire_terrier_28.jpg,36,yorkshire_terrier,1,Dog,409,500,3
test,keeshond_73.jpg,18,keeshond,1,Dog,335,500,3
test,Maine_Coon_49.jpg,20,Maine_Coon,0,Cat,333,500,3
test,Egyptian_Mau_21.jpg,11,Egyptian_Mau,0,Cat,333,500,3
test,boxer_56.jpg,8,boxer,1,Dog,441,500,3
test,Maine_Coon_85.jpg,20,Maine_Coon,0,Cat,500,375,3
test,basset_hound_74.jpg,3,basset_hound,1,Dog,445,500,3
test,chihuahua_61.jpg,10,chihuahua,1,Dog,500,500,3
test,chihuahua_60.jpg,10,chihuahua,1,Dog,375,500,3
test,japanese_chin_26.jpg,17,japanese_chin,1,Dog,334,500,3
test,Birman_40.jpg,6,Birman,0,Cat,375,500,3
test,great_pyrenees_27.jpg,15,great_pyrenees,1,Dog,375,500,3
test,german_shorthaired_95.jpg,14,german_shorthaired,1,Dog,332,500,3
test,British_Shorthair_63.jpg,9,British_Shorthair,0,Cat,333,500,3
test,beagle_35.jpg,4,beagle,1,Dog,333,500,3
test,leonberger_36.jpg,19,leonberger,1,Dog,500,375,3
test,British_Shorthair_270.jpg,9,British_Shorthair,0,Cat,225,300,3
test,Persian_8.jpg,23,Persian,0,Cat,332,500,3
test,english_setter_55.jpg,13,english_setter,1,Dog,500,332,3
test,Ragdoll_6.jpg,26,Ragdoll,0,Cat,424,600,3
test,havanese_4.jpg,16,havanese,1,Dog,500,333,3
test,Abyssinian_22.jpg,0,Abyssinian,0,Cat,373,500,3
test,beagle_71.jpg,4,beagle,1,Dog,334,500,3
test,leonberger_91.jpg,19,leonberger,1,Dog,333,500,3
test,english_cocker_spaniel_47.jpg,12,english_cocker_spaniel,1,Dog,500,333,3
test,boxer_27.jpg,8,boxer,1,Dog,500,395,3
test,miniature_pinscher_8.jpg,21,miniature_pinscher,1,Dog,375,500,3
test,Maine_Coon_72.jpg,20,Maine_Coon,0,Cat,500,334,3
test,beagle_33.jpg,4,beagle,1,Dog,309,500,3
test,great_pyrenees_95.jpg,15,great_pyrenees,1,Dog,371,500,3
test,great_pyrenees_29.jpg,15,great_pyrenees,1,Dog,500,334,3
test,Ragdoll_73.jpg,26,Ragdoll,0,Cat,375,500,3
test,american_pit_bull_terrier_40.jpg,2,american_pit_bull_terrier,1,Dog,500,332,3
test,pug_49.jpg,25,pug,1,Dog,500,331,3
test,wheaten_terrier_38.jpg,35,wheaten_terrier,1,Dog,500,366,3
test,pug_44.jpg,25,pug,1,Dog,500,333,3
test,Maine_Coon_83.jpg,20,Maine_Coon,0,Cat,500,335,3
test,pomeranian_60.jpg,24,pomeranian,1,Dog,357,500,3
test,yorkshire_terrier_48.jpg,36,yorkshire_terrier,1,Dog,335,500,3
test,great_pyrenees_60.jpg,15,great_pyrenees,1,Dog,333,500,3
test,chihuahua_8.jpg,10,chihuahua,1,Dog,500,333,3
test,leonberger_46.jpg,19,leonberger,1,Dog,333,500,3
test,miniature_pinscher_33.jpg,21,miniature_pinscher,1,Dog,500,281,3
test,Maine_Coon_80.jpg,20,Maine_Coon,0,Cat,500,375,3
test,pomeranian_3.jpg,24,pomeranian,1,Dog,375,500,3
test,great_pyrenees_93.jpg,15,great_pyrenees,1,Dog,500,333,3
test,samoyed_92.jpg,29,samoyed,1,Dog,500,333,3
test,shiba_inu_28.jpg,31,shiba_inu,1,Dog,332,500,3
test,keeshond_2.jpg,18,keeshond,1,Dog,500,334,3
test,Russian_Blue_84.jpg,27,Russian_Blue,0,Cat,333,500,3
test,great_pyrenees_53.jpg,15,great_pyrenees,1,Dog,333,500,3
test,yorkshire_terrier_62.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,Bombay_45.jpg,7,Bombay,0,Cat,470,615,3
test,Persian_22.jpg,23,Persian,0,Cat,333,500,3
test,basset_hound_27.jpg,3,basset_hound,1,Dog,447,500,3
test,samoyed_21.jpg,29,samoyed,1,Dog,375,500,3
test,chihuahua_195.jpg,10,chihuahua,1,Dog,225,300,3
test,Persian_59.jpg,23,Persian,0,Cat,480,500,3
test,samoyed_51.jpg,29,samoyed,1,Dog,500,375,3
test,saint_bernard_6.jpg,28,saint_bernard,1,Dog,333,500,3
test,Maine_Coon_33.jpg,20,Maine_Coon,0,Cat,283,500,3
test,havanese_92.jpg,16,havanese,1,Dog,500,500,3
test,english_setter_32.jpg,13,english_setter,1,Dog,375,500,3
test,newfoundland_38.jpg,22,newfoundland,1,Dog,333,500,3
test,Sphynx_28.jpg,33,Sphynx,0,Cat,500,500,3
test,german_shorthaired_92.jpg,14,german_shorthaired,1,Dog,500,375,3
test,chihuahua_86.jpg,10,chihuahua,1,Dog,382,500,3
test,american_pit_bull_terrier_82.jpg,2,american_pit_bull_terrier,1,Dog,354,500,3
test,Birman_2.jpg,6,Birman,0,Cat,334,500,3
test,scottish_terrier_6.jpg,30,scottish_terrier,1,Dog,500,332,3
test,pomeranian_32.jpg,24,pomeranian,1,Dog,333,500,3
test,Abyssinian_69.jpg,0,Abyssinian,0,Cat,500,335,3
test,Abyssinian_54.jpg,0,Abyssinian,0,Cat,442,500,3
test,Maine_Coon_21.jpg,20,Maine_Coon,0,Cat,500,375,3
test,pug_91.jpg,25,pug,1,Dog,375,500,3
test,beagle_42.jpg,4,beagle,1,Dog,400,500,3
test,keeshond_71.jpg,18,keeshond,1,Dog,375,500,3
test,British_Shorthair_74.jpg,9,British_Shorthair,0,Cat,387,500,3
test,german_shorthaired_29.jpg,14,german_shorthaired,1,Dog,500,409,3
test,Sphynx_56.jpg,33,Sphynx,0,Cat,374,500,3
test,yorkshire_terrier_83.jpg,36,yorkshire_terrier,1,Dog,500,333,3
test,english_cocker_spaniel_93.jpg,12,english_cocker_spaniel,1,Dog,500,333,3
test,Sphynx_250.jpg,33,Sphynx,0,Cat,485,450,3
test,american_pit_bull_terrier_203.jpg,2,american_pit_bull_terrier,1,Dog,300,225,3
test,saint_bernard_45.jpg,28,saint_bernard,1,Dog,400,500,3
test,english_setter_84.jpg,13,english_setter,1,Dog,500,335,3
test,boxer_9.jpg,8,boxer,1,Dog,500,372,3
test,Abyssinian_77.jpg,0,Abyssinian,0,Cat,375,500,3
test,wheaten_terrier_41.jpg,35,wheaten_terrier,1,Dog,500,375,3
test,Maine_Coon_264.jpg,20,Maine_Coon,0,Cat,768,1024,3
test,havanese_57.jpg,16,havanese,1,Dog,500,381,3
test,boxer_47.jpg,8,boxer,1,Dog,333,500,3
test,yorkshire_terrier_46.jpg,36,yorkshire_terrier,1,Dog,500,334,3
test,shiba_inu_31.jpg,31,shiba_inu,1,Dog,500,500,3
test,american_pit_bull_terrier_27.jpg,2,american_pit_bull_terrier,1,Dog,357,500,3
test,german_shorthaired_39.jpg,14,german_shorthaired,1,Dog,399,500,3
test,Abyssinian_230.jpg,0,Abyssinian,0,Cat,256,300,3
test,Egyptian_Mau_45.jpg,11,Egyptian_Mau,0,Cat,450,338,3
test,saint_bernard_50.jpg,28,saint_bernard,1,Dog,335,500,3
test,Abyssinian_97.jpg,0,Abyssinian,0,Cat,500,375,3
test,Sphynx_83.jpg,33,Sphynx,0,Cat,332,500,3
test,american_bulldog_77.jpg,1,american_bulldog,1,Dog,333,500,3
test,american_pit_bull_terrier_61.jpg,2,american_pit_bull_terrier,1,Dog,334,500,3
test,newfoundland_57.jpg,22,newfoundland,1,Dog,500,386,3
test,leonberger_25.jpg,19,leonberger,1,Dog,333,500,3
test,Birman_68.jpg,6,Birman,0,Cat,500,500,3
test,english_cocker_spaniel_3.jpg,12,english_cocker_spaniel,1,Dog,375,500,3
test,saint_bernard_20.jpg,28,saint_bernard,1,Dog,375,500,3
test,newfoundland_31.jpg,22,newfoundland,1,Dog,334,500,3
test,english_cocker_spaniel_199.jpg,12,english_cocker_spaniel,1,Dog,281,500,3
test,english_cocker_spaniel_198.jpg,12,english_cocker_spaniel,1,Dog,500,281,3
test,japanese_chin_71.jpg,17,japanese_chin,1,Dog,500,337,3
test,wheaten_terrier_64.jpg,35,wheaten_terrier,1,Dog,500,333,3
test,english_cocker_spaniel_24.jpg,12,english_cocker_spaniel,1,Dog,500,333,3
test,japanese_chin_65.jpg,17,japanese_chin,1,Dog,375,500,3
test,Bombay_9.jpg,7,Bombay,0,Cat,333,500,3
test,basset_hound_44.jpg,3,basset_hound,1,Dog,375,500,3
test,japanese_chin_93.jpg,17,japanese_chin,1,Dog,375,500,3
test,Abyssinian_228.jpg,0,Abyssinian,0,Cat,225,300,3
test,Egyptian_Mau_213.jpg,11,Egyptian_Mau,0,Cat,300,225,3
test,newfoundland_5.jpg,22,newfoundland,1,Dog,353,500,3
test,german_shorthaired_33.jpg,14,german_shorthaired,1,Dog,500,379,3
test,german_shorthaired_19.jpg,14,german_shorthaired,1,Dog,375,500,3
test,Sphynx_241.jpg,33,Sphynx,0,Cat,603,500,3
test,samoyed_53.jpg,29,samoyed,1,Dog,333,500,3
test,american_pit_bull_terrier_32.jpg,2,american_pit_bull_terrier,1,Dog,489,500,3
test,Sphynx_76.jpg,33,Sphynx,0,Cat,500,375,3
test,leonberger_23.jpg,19,leonberger,1,Dog,500,450,3
test,Russian_Blue_93.jpg,27,Russian_Blue,0,Cat,333,500,3
test,boxer_29.jpg,8,boxer,1,Dog,319,500,3
test,wheaten_terrier_95.jpg,35,wheaten_terrier,1,Dog,387,500,3
test,Birman_80.jpg,6,Birman,0,Cat,400,500,3
test,Abyssinian_4.jpg,0,Abyssinian,0,Cat,500,335,3
test,Egyptian_Mau_79.jpg,11,Egyptian_Mau,0,Cat,500,250,3
test,great_pyrenees_31.jpg,15,great_pyrenees,1,Dog,336,500,3
test,american_pit_bull_terrier_62.jpg,2,american_pit_bull_terrier,1,Dog,333,500,3
test,english_cocker_spaniel_62.jpg,12,english_cocker_spaniel,1,Dog,500,333,3
test,boxer_194.jpg,8,boxer,1,Dog,375,500,3
test,boxer_45.jpg,8,boxer,1,Dog,331,500,3
test,leonberger_62.jpg,19,leonberger,1,Dog,375,500,3
test,great_pyrenees_45.jpg,15,great_pyrenees,1,Dog,333,500,3
test,beagle_30.jpg,4,beagle,1,Dog,500,333,3
test,Abyssinian_207.jpg,0,Abyssinian,0,Cat,278,208,3
test,american_bulldog_89.jpg,1,american_bulldog,1,Dog,336,500,3
test,pug_33.jpg,25,pug,1,Dog,368,500,3
test,Bombay_96.jpg,7,Bombay,0,Cat,375,500,3
test,Birman_99.jpg,6,Birman,0,Cat,374,444,3
test,basset_hound_9.jpg,3,basset_hound,1,Dog,375,500,3
test,Ragdoll_8.jpg,26,Ragdoll,0,Cat,333,500,3
test,shiba_inu_207.jpg,31,shiba_inu,1,Dog,334,500,3
test,boxer_57.jpg,8,boxer,1,Dog,500,337,3
test,pomeranian_39.jpg,24,pomeranian,1,Dog,496,500,3
test,keeshond_8.jpg,18,keeshond,1,Dog,480,320,3
test,yorkshire_terrier_56.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,Egyptian_Mau_78.jpg,11,Egyptian_Mau,0,Cat,192,200,3
test,scottish_terrier_35.jpg,30,scottish_terrier,1,Dog,500,334,3
test,keeshond_32.jpg,18,keeshond,1,Dog,500,333,3
test,Birman_52.jpg,6,Birman,0,Cat,375,500,3
test,Bengal_37.jpg,5,Bengal,0,Cat,375,500,3
test,Persian_86.jpg,23,Persian,0,Cat,500,333,3
test,miniature_pinscher_85.jpg,21,miniature_pinscher,1,Dog,500,333,3
test,leonberger_59.jpg,19,leonberger,1,Dog,375,500,3
test,boxer_20.jpg,8,boxer,1,Dog,500,375,3
test,havanese_75.jpg,16,havanese,1,Dog,363,500,3
test,beagle_202.jpg,4,beagle,1,Dog,333,500,3
test,British_Shorthair_42.jpg,9,British_Shorthair,0,Cat,333,500,3
test,scottish_terrier_195.jpg,30,scottish_terrier,1,Dog,313,500,3
test,boxer_23.jpg,8,boxer,1,Dog,500,419,3
test,Ragdoll_265.jpg,26,Ragdoll,0,Cat,250,350,3
test,Persian_260.jpg,23,Persian,0,Cat,194,260,3
test,chihuahua_32.jpg,10,chihuahua,1,Dog,500,375,3
test,Abyssinian_52.jpg,0,Abyssinian,0,Cat,335,500,3
test,wheaten_terrier_6.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,saint_bernard_91.jpg,28,saint_bernard,1,Dog,333,500,3
test,newfoundland_30.jpg,22,newfoundland,1,Dog,272,500,3
test,chihuahua_192.jpg,10,chihuahua,1,Dog,225,300,3
test,saint_bernard_32.jpg,28,saint_bernard,1,Dog,333,500,3
test,British_Shorthair_79.jpg,9,British_Shorthair,0,Cat,333,500,3
test,wheaten_terrier_195.jpg,35,wheaten_terrier,1,Dog,330,500,3
test,boxer_72.jpg,8,boxer,1,Dog,309,500,3
test,yorkshire_terrier_198.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,american_pit_bull_terrier_88.jpg,2,american_pit_bull_terrier,1,Dog,500,336,3
test,British_Shorthair_213.jpg,9,British_Shorthair,0,Cat,375,500,3
test,pomeranian_91.jpg,24,pomeranian,1,Dog,322,500,3
test,english_setter_47.jpg,13,english_setter,1,Dog,375,500,3
test,yorkshire_terrier_20.jpg,36,yorkshire_terrier,1,Dog,375,500,3
test,american_pit_bull_terrier_79.jpg,2,american_pit_bull_terrier,1,Dog,500,374,3
test,english_setter_8.jpg,13,english_setter,1,Dog,500,332,3
test,chihuahua_35.jpg,10,chihuahua,1,Dog,500,333,3
test,american_pit_bull_terrier_200.jpg,2,american_pit_bull_terrier,1,Dog,257,300,3
test,english_cocker_spaniel_5.jpg,12,english_cocker_spaniel,1,Dog,375,500,3
test,german_shorthaired_51.jpg,14,german_shorthaired,1,Dog,500,372,3
test,japanese_chin_50.jpg,17,japanese_chin,1,Dog,375,500,3
test,chihuahua_78.jpg,10,chihuahua,1,Dog,500,333,3
test,miniature_pinscher_29.jpg,21,miniature_pinscher,1,Dog,384,500,3
test,great_pyrenees_40.jpg,15,great_pyrenees,1,Dog,333,500,3
test,boxer_43.jpg,8,boxer,1,Dog,500,495,3
test,leonberger_55.jpg,19,leonberger,1,Dog,333,500,3
test,Abyssinian_212.jpg,0,Abyssinian,0,Cat,240,240,3
test,wheaten_terrier_1.jpg,35,wheaten_terrier,1,Dog,375,500,3
test,saint_bernard_21.jpg,28,saint_bernard,1,Dog,375,500,3
test,boxer_52.jpg,8,boxer,1,Dog,333,500,3
test,yorkshire_terrier_34.jpg,36,yorkshire_terrier,1,Dog,333,500,3
test,boxer_4.jpg,8,boxer,1,Dog,333,500,3
test,Persian_78.jpg,23,Persian,0,Cat,378,500,3
test,beagle_80.jpg,4,beagle,1,Dog,500,453,3
test,newfoundland_86.jpg,22,newfoundland,1,Dog,500,332,3
test,pomeranian_71.jpg,24,pomeranian,1,Dog,343,500,3
test,english_cocker_spaniel_63.jpg,12,english_cocker_spaniel,1,Dog,281,500,3
test,Bombay_81.jpg,7,Bombay,0,Cat,250,243,3
test,Siamese_49.jpg,32,Siamese,0,Cat,375,500,3
test,american_pit_bull_terrier_92.jpg,2,american_pit_bull_terrier,1,Dog,333,500,3
test,newfoundland_199.jpg,22,newfoundland,1,Dog,333,500,3
test,miniature_pinscher_2.jpg,21,miniature_pinscher,1,Dog,342,500,3
test,basset_hound_20.jpg,3,basset_hound,1,Dog,375,500,3
test,British_Shorthair_58.jpg,9,British_Shorthair,0,Cat,500,375,3
test,yorkshire_terrier_22.jpg,36,yorkshire_terrier,1,Dog,335,500,3
test,British_Shorthair_49.jpg,9,British_Shorthair,0,Cat,500,333,3
test,havanese_199.jpg,16,havanese,1,Dog,375,500,3
test,Egyptian_Mau_73.jpg,11,Egyptian_Mau,0,Cat,333,500,3
test,British_Shorthair_48.jpg,9,British_Shorthair,0,Cat,500,333,3
test,Sphynx_85.jpg,33,Sphynx,0,Cat,500,332,3
test,Siamese_85.jpg,32,Siamese,0,Cat,500,424,3
test,Bombay_37.jpg,7,Bombay,0,Cat,200,200,3
test,scottish_terrier_87.jpg,30,scottish_terrier,1,Dog,333,500,3
test,Egyptian_Mau_48.jpg,11,Egyptian_Mau,0,Cat,500,335,3
test,miniature_pinscher_6.jpg,21,miniature_pinscher,1,Dog,430,437,3
test,basset_hound_53.jpg,3,basset_hound,1,Dog,500,500,3
test,Bombay_71.jpg,7,Bombay,0,Cat,300,400,3
test,boxer_73.jpg,8,boxer,1,Dog,500,494,3
test,keeshond_70.jpg,18,keeshond,1,Dog,331,500,3
test,great_pyrenees_28.jpg,15,great_pyrenees,1,Dog,485,500,3
test,chihuahua_194.jpg,10,chihuahua,1,Dog,300,273,3
test,staffordshire_bull_terrier_67.jpg,34,staffordshire_bull_terrier,1,Dog,333,500,3
test,great_pyrenees_83.jpg,15,great_pyrenees,1,Dog,500,333,3
test,shiba_inu_42.jpg,31,shiba_inu,1,Dog,500,334,3
test,Siamese_94.jpg,32,Siamese,0,Cat,375,500,3
test,leonberger_67.jpg,19,leonberger,1,Dog,500,433,3
test,Russian_Blue_69.jpg,27,Russian_Blue,0,Cat,375,500,3
test,Bombay_24.jpg,7,Bombay,0,Cat,560,512,3
test,newfoundland_60.jpg,22,newfoundland,1,Dog,375,500,3
test,english_setter_198.jpg,13,english_setter,1,Dog,400,500,3
test,havanese_64.jpg,16,havanese,1,Dog,333,500,3
test,basset_hound_3.jpg,3,basset_hound,1,Dog,481,500,3
test,wheaten_terrier_68.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,Persian_64.jpg,23,Persian,0,Cat,333,500,3
test,Abyssinian_51.jpg,0,Abyssinian,0,Cat,597,728,3
test,wheaten_terrier_23.jpg,35,wheaten_terrier,1,Dog,500,333,3
test,Birman_42.jpg,6,Birman,0,Cat,500,330,3
test,shiba_inu_41.jpg,31,shiba_inu,1,Dog,375,500,3
test,Ragdoll_24.jpg,26,Ragdoll,0,Cat,333,500,3
test,basset_hound_67.jpg,3,basset_hound,1,Dog,333,500,3
test,Ragdoll_42.jpg,26,Ragdoll,0,Cat,332,500,3
test,japanese_chin_6.jpg,17,japanese_chin,1,Dog,375,500,3
test,leonberger_47.jpg,19,leonberger,1,Dog,333,500,3
test,yorkshire_terrier_38.jpg,36,yorkshire_terrier,1,Dog,333,500,3
test,Maine_Coon_36.jpg,20,Maine_Coon,0,Cat,333,500,3
test,american_bulldog_36.jpg,1,american_bulldog,1,Dog,500,334,3
test,american_bulldog_6.jpg,1,american_bulldog,1,Dog,376,500,3
test,samoyed_85.jpg,29,samoyed,1,Dog,375,500,3
test,american_bulldog_27.jpg,1,american_bulldog,1,Dog,500,376,3
test,japanese_chin_57.jpg,17,japanese_chin,1,Dog,375,500,3
test,Birman_46.jpg,6,Birman,0,Cat,482,500,3
test,english_cocker_spaniel_38.jpg,12,english_cocker_spaniel,1,Dog,500,333,3
test,Siamese_55.jpg,32,Siamese,0,Cat,375,500,3
test,wheaten_terrier_96.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,Ragdoll_224.jpg,26,Ragdoll,0,Cat,300,202,3
test,newfoundland_61.jpg,22,newfoundland,1,Dog,500,281,3
test,havanese_90.jpg,16,havanese,1,Dog,333,500,3
test,Sphynx_222.jpg,33,Sphynx,0,Cat,288,277,3
test,pug_8.jpg,25,pug,1,Dog,375,500,3
test,leonberger_35.jpg,19,leonberger,1,Dog,500,432,3
test,staffordshire_bull_terrier_39.jpg,34,staffordshire_bull_terrier,1,Dog,397,500,3
test,japanese_chin_41.jpg,17,japanese_chin,1,Dog,346,500,3
test,Abyssinian_225.jpg,0,Abyssinian,0,Cat,300,225,3
test,pomeranian_200.jpg,24,pomeranian,1,Dog,375,500,3
test,wheaten_terrier_19.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,german_shorthaired_52.jpg,14,german_shorthaired,1,Dog,500,400,3
test,german_shorthaired_55.jpg,14,german_shorthaired,1,Dog,500,379,3
test,japanese_chin_90.jpg,17,japanese_chin,1,Dog,375,500,3
test,american_bulldog_84.jpg,1,american_bulldog,1,Dog,376,500,3
test,havanese_59.jpg,16,havanese,1,Dog,333,500,3
test,keeshond_199.jpg,18,keeshond,1,Dog,331,500,3
test,staffordshire_bull_terrier_32.jpg,34,staffordshire_bull_terrier,1,Dog,333,500,3
test,Birman_26.jpg,6,Birman,0,Cat,500,334,3
test,havanese_19.jpg,16,havanese,1,Dog,500,333,3
test,Ragdoll_264.jpg,26,Ragdoll,0,Cat,194,259,3
test,British_Shorthair_27.jpg,9,British_Shorthair,0,Cat,500,375,3
test,saint_bernard_65.jpg,28,saint_bernard,1,Dog,375,500,3
test,keeshond_194.jpg,18,keeshond,1,Dog,500,482,3
test,newfoundland_24.jpg,22,newfoundland,1,Dog,351,500,3
test,shiba_inu_50.jpg,31,shiba_inu,1,Dog,500,334,3
test,saint_bernard_81.jpg,28,saint_bernard,1,Dog,500,337,3
test,pomeranian_40.jpg,24,pomeranian,1,Dog,433,500,3
test,Birman_76.jpg,6,Birman,0,Cat,375,500,3
test,British_Shorthair_68.jpg,9,British_Shorthair,0,Cat,333,500,3
test,leonberger_69.jpg,19,leonberger,1,Dog,354,500,3
test,wheaten_terrier_94.jpg,35,wheaten_terrier,1,Dog,333,500,3
test,pomeranian_63.jpg,24,pomeranian,1,Dog,375,500,3
test,shiba_inu_52.jpg,31,shiba_inu,1,Dog,375,500,3
test,Maine_Coon_247.jpg,20,Maine_Coon,0,Cat,300,300,3
test,beagle_28.jpg,4,beagle,1,Dog,500,333,3
test,yorkshire_terrier_44.jpg,36,yorkshire_terrier,1,Dog,334,500,3
test,american_bulldog_33.jpg,1,american_bulldog,1,Dog,500,334,3
test,samoyed_3.jpg,29,samoyed,1,Dog,500,333,3
test,staffordshire_bull_terrier_30.jpg,34,staffordshire_bull_terrier,1,Dog,500,357,3
test,Maine_Coon_63.jpg,20,Maine_Coon,0,Cat,500,343,3
test,Russian_Blue_28.jpg,27,Russian_Blue,0,Cat,333,500,3
test,german_shorthaired_84.jpg,14,german_shorthaired,1,Dog,332,500,3
test,Birman_82.jpg,6,Birman,0,Cat,324,448,3
test,chihuahua_83.jpg,10,chihuahua,1,Dog,333,500,3
test,scottish_terrier_77.jpg,30,scottish_terrier,1,Dog,375,500,3
test,beagle_23.jpg,4,beagle,1,Dog,335,500,3
test,samoyed_98.jpg,29,samoyed,1,Dog,500,333,3
test,pomeranian_25.jpg,24,pomeranian,1,Dog,375,500,3
test,pug_30.jpg,25,pug,1,Dog,500,359,3
